query_gene,partner_gene,query_uniprot,partner_uniprot,class,U_stratum,original_tuna_prior_pair,prior_train_development_pair,query_training_accession_positive_degree,query_training_accession_sampled_negative_degree,query_training_exact_sequence_positive_degree,query_training_exact_sequence_sampled_negative_degree,query_validation_accession_positive_degree,query_validation_accession_sampled_negative_degree,query_validation_exact_sequence_positive_degree,query_validation_exact_sequence_sampled_negative_degree,partner_training_accession_positive_degree,partner_training_accession_sampled_negative_degree,partner_training_exact_sequence_positive_degree,partner_training_exact_sequence_sampled_negative_degree,partner_validation_accession_positive_degree,partner_validation_accession_sampled_negative_degree,partner_validation_exact_sequence_positive_degree,partner_validation_exact_sequence_sampled_negative_degree,partner_training_seen,partner_positive_degree,partner_positive_degree_fraction
CTNNB1,F9,P35222,P00740,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,C3,P35222,P01024,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,FGB,P35222,P02675,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,48,55,48,55,0,0,0.5
CTNNB1,GC,P35222,P02774,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,7,16,7,16,0,0,0,0,1,7,0.32
CTNNB1,VTN,P35222,P04004,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,51,45,51,45,0,0,0.5
CTNNB1,HRG,P35222,P04196,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0.5
CTNNB1,F13B,P35222,P05160,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,6,16,6,16,0,0,0.5
CTNNB1,PC,P35222,P11498,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,38,45,38,45,0,0,0,0,1,38,0.4588235294117647
CTNNB1,BMP1,P35222,P13497,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,SMPD1,P35222,P17405,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,13,11,13,11,0,0,0.5
CTNNB1,PDIA3,P35222,P30101,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,COL15A1,P35222,P39059,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,POLG,P35222,P54098,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,32,28,32,28,0,0,0,0,1,32,0.532258064516129
CTNNB1,ADAMTSL3,P35222,P82987,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,HGFAC,P35222,Q04756,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,8,13,8,13,0,0,0.5
CTNNB1,MMRN1,P35222,Q13201,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,3,7,3,7,0,0,0.5
CTNNB1,PAPPA,P35222,Q13219,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,TOP3A,P35222,Q13472,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,21,9,21,9,0,0,0.5
CTNNB1,LTBP1,P35222,Q14766,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,PITRM1,P35222,Q5JRX3,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,17,29,17,29,0,0,0,0,1,17,0.375
CTNNB1,THSD4,P35222,Q6ZMP0,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,13,20,13,20,0,0,0.5
CTNNB1,ADAMTS13,P35222,Q76LX8,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,3,10,3,10,0,0,0.5
CTNNB1,FASTKD5,P35222,Q7L8L6,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,80,68,80,68,0,0,0.5
CTNNB1,LONP2,P35222,Q86WA8,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,19,23,19,23,0,0,0,0,1,19,0.45454545454545453
CTNNB1,CILP2,P35222,Q8IUL8,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,SULF1,P35222,Q8IWU6,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,8,9,8,9,0,0,0.5
CTNNB1,LTBP4,P35222,Q8N2S1,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,ADAMTSL1,P35222,Q8N6G6,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,CIROZ,P35222,Q8N9H9,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5
CTNNB1,SNED1,P35222,Q8TER0,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0.5
CTNNB1,PRG4,P35222,Q92954,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,TBRG4,P35222,Q969Z0,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,ERO1A,P35222,Q96HE7,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,ADAMTS10,P35222,Q9H324,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,MMRN2,P35222,Q9H8L6,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,1,2,1,2,0,0,0,0,1,1,0.4
CTNNB1,MCCC2,P35222,Q9HCC0,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,44,46,44,46,0,0,0,0,1,44,0.4891304347826087
CTNNB1,SCUBE2,P35222,Q9NQ36,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5
CTNNB1,CRTAC1,P35222,Q9NQ79,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,8,7,8,7,0,0,0.5
CTNNB1,LTBP3,P35222,Q9NS15,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,9,11,9,11,0,0,0.5
CTNNB1,UGGT2,P35222,Q9NYU1,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,ADAMTS5,P35222,Q9UNA0,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,TNN,P35222,Q9UQP3,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.5
CTNNB1,CPQ,P35222,Q9Y646,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,EMILIN1,P35222,Q9Y6C2,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,16,18,16,18,0,0,0.5
CTNNB1,GREP1,P35222,A0A0J9YXV3,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,CLEC18A,P35222,A5D8T8,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0.5
CTNNB1,ANGPT2,P35222,O15123,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,COCH,P35222,O43405,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,18,11,18,11,0,0,0.5
CTNNB1,TIMM44,P35222,O43615,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,ENTPD5,P35222,O75356,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,PMPCB,P35222,O75439,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,98,93,98,93,0,0,0.5
CTNNB1,CRLF1,P35222,O75462,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,23,24,23,24,0,0,0.5
CTNNB1,OTC,P35222,P00480,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,30,25,30,25,0,0,0.5
CTNNB1,PLAU,P35222,P00749,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,20,35,20,35,0,0,0.5
CTNNB1,FGG,P35222,P02679,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,19,31,19,31,0,0,0.5
CTNNB1,BCHE,P35222,P06276,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,INHBA,P35222,P08476,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,12,4,12,4,0,0,0.5
CTNNB1,F7,P35222,P08709,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,7,10,7,10,0,0,0.5
CTNNB1,ACAA1,P35222,P09110,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,10,8,10,8,0,0,0.5
CTNNB1,SPP1,P35222,P10451,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,30,28,30,28,0,0,0.5
CTNNB1,ETFA,P35222,P13804,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,53,51,53,51,0,0,0.5
CTNNB1,PNLIP,P35222,P16233,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,CFP,P35222,P27918,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,16,13,16,13,0,0,0.5
CTNNB1,LRPAP1,P35222,P30533,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,36,45,36,45,0,0,0.5
CTNNB1,MDH2,P35222,P40926,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,140,102,140,102,0,0,0,0,1,140,0.5778688524590164
CTNNB1,MMP13,P35222,P45452,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,LOXL1,P35222,Q08397,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,2,5,2,5,0,0,0.5
CTNNB1,HYAL1,P35222,Q12794,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,ANGPT1,P35222,Q15389,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,CEACAM16,P35222,Q2WEN9,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.5
CTNNB1,PKDCC,P35222,Q504Y2,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,4,5,4,5,0,0,0,0,1,4,0.45454545454545453
CTNNB1,ARSI,P35222,Q5FYB1,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0.5
CTNNB1,MRM1,P35222,Q6IN84,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,91,78,91,78,0,0,0.5
CTNNB1,PI16,P35222,Q6UXB8,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,4,6,4,6,0,0,0.5
CTNNB1,PYROXD2,P35222,Q8N2H3,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5
CTNNB1,CPA6,P35222,Q8N4T0,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0.5
CTNNB1,POGLUT1,P35222,Q8NBL1,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,7,8,7,8,0,0,0.5
CTNNB1,PLBD2,P35222,Q8NHP8,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,14,16,14,16,0,0,0,0,1,14,0.46875
CTNNB1,HPSE2,P35222,Q8WWQ2,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,3,2,3,2,0,0,0,0,1,3,0.5714285714285714
CTNNB1,GGH,P35222,Q92820,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,62,74,62,74,0,0,0.5
CTNNB1,RCN3,P35222,Q96D15,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,CNDP1,P35222,Q96KN2,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.3333333333333333
CTNNB1,FAM20A,P35222,Q96MK3,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,TEFM,P35222,Q96QE5,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,68,62,68,62,0,0,0.5
CTNNB1,TINAGL1,P35222,Q9GZM7,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,SIL1,P35222,Q9H173,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,6,7,6,7,0,0,0,0,1,6,0.4666666666666667
CTNNB1,MEPE,P35222,Q9NQ76,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,3,4,3,4,0,0,0,0,1,3,0.4444444444444444
CTNNB1,OLFML3,P35222,Q9NRN5,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,4,3,4,3,0,0,0,0,1,4,0.5555555555555556
CTNNB1,TMLHE,P35222,Q9NVH6,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,ADA2,P35222,Q9NZK5,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,DNAJB11,P35222,Q9UBS4,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
CTNNB1,WARS2,P35222,Q9UGM6,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,6,3,6,3,0,0,0.5
CTNNB1,GDF2,P35222,Q9UK05,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.5
CTNNB1,LIPG,P35222,Q9Y5X9,U,low_plausibility,False,False,289,274,289,274,0,0,0,0,0,0,0,0,22,25,22,25,0,0,0.5
TNFRSF1A,TNF,P19438,P01375,P,,False,False,0,0,0,0,58,70,58,70,85,90,85,90,0,0,0,0,1,85,0.4858757062146893
TNFRSF1A,LTA,P19438,P01374,P,,False,False,0,0,0,0,58,70,58,70,7,6,7,6,0,0,0,0,1,7,0.5333333333333333
TNFRSF1A,TRADD,P19438,Q15628,P,,False,False,0,0,0,0,58,70,58,70,45,47,45,47,0,0,0,0,1,45,0.48936170212765956
TNFRSF1A,TMPRSS11B,P19438,Q86T26,U,context,True,False,0,0,0,0,58,70,58,70,0,0,0,0,92,89,92,89,0,0,0.5
TNFRSF1A,MRAP,P19438,Q8TCY5,U,context,False,False,0,0,0,0,58,70,58,70,1,2,1,2,0,0,0,0,1,1,0.4
TNFRSF1A,ORAI2,P19438,Q96SN7,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,HCAR3,P19438,P49019,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,CD1A,P19438,P06126,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,SYT7,P19438,O43581,U,context,False,False,0,0,0,0,58,70,58,70,5,7,5,7,0,0,0,0,1,5,0.42857142857142855
TNFRSF1A,GPR35,P19438,Q9HC97,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,IFNGR2,P19438,P38484,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,12,9,12,9,0,0,0.5
TNFRSF1A,CRTAM,P19438,O95727,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,1,1,1,1,0,0,0.5
TNFRSF1A,CD47,P19438,Q08722,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,GPR25,P19438,O00155,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,CCRL2,P19438,O00421,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,CCR4,P19438,P51679,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,TMEM88,P19438,Q6PEY1,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,RNF5,P19438,Q99942,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,LPAR2,P19438,Q9HBW0,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,LHFPL5,P19438,Q8TAF8,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,PTGIR,P19438,P43119,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,OR1A1,P19438,Q9P1Q5,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,OLR1,P19438,P78380,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,3,5,3,5,0,0,0.5
TNFRSF1A,CFAP95,P19438,Q5VTT2,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,LILRA5,P19438,A6NI73,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,KCNK12,P19438,Q9HB15,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,TMPRSS11E,P19438,Q9UL52,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,3,5,3,5,0,0,0.5
TNFRSF1A,P2RX6,P19438,O15547,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,18,17,18,17,0,0,0.5
TNFRSF1A,LAMP2,P19438,P13473,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,142,147,142,147,0,0,0.5
TNFRSF1A,TNFSF10,P19438,P50591,U,context,False,False,0,0,0,0,58,70,58,70,9,11,9,11,0,0,0,0,1,9,0.45454545454545453
TNFRSF1A,ORAI1,P19438,Q96D31,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,KCNK16,P19438,Q96T55,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,CHRM1,P19438,P11229,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,PLVAP,P19438,Q9BX97,U,context,False,False,0,0,0,0,58,70,58,70,4,2,4,2,0,0,0,0,1,4,0.625
TNFRSF1A,CD3D,P19438,P04234,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,GJD4,P19438,Q96KN9,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,2,2,2,2,0,0,0.5
TNFRSF1A,SIGLEC6,P19438,O43699,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,HLA-DRA,P19438,P01903,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,SLC39A2,P19438,Q9NP94,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,10,8,10,8,0,0,0.5
TNFRSF1A,GSDMA,P19438,Q96QA5,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,17,24,17,24,0,0,0.5
TNFRSF1A,MC1R,P19438,Q01726,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,GJA3,P19438,Q9Y6H8,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,2,5,2,5,0,0,0.5
TNFRSF1A,GPRC5A,P19438,Q8NFJ5,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,12,6,12,6,0,0,0.5
TNFRSF1A,VIPR2,P19438,P41587,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,CDC50B,P19438,Q3MIR4,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,UPK3B,P19438,Q9BT76,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,TNFSF18,P19438,Q9UNG2,U,context,False,False,0,0,0,0,58,70,58,70,16,13,16,13,0,0,0,0,1,16,0.5483870967741935
TNFRSF1A,HCAR1,P19438,Q9BXC0,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,RELT,P19438,Q969Z4,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,20,23,20,23,0,0,0.5
TNFRSF1A,TRAC,P19438,P01848,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,PTGER1,P19438,P34995,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,IYD,P19438,Q6PHW0,U,context,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,EDA,P19438,Q92838,U,context,False,False,0,0,0,0,58,70,58,70,14,20,14,20,0,0,0,0,1,14,0.4166666666666667
TNFRSF1A,ARL6IP6,P19438,Q8N6S5,U,background,False,False,0,0,0,0,58,70,58,70,7,7,7,7,0,0,0,0,1,7,0.5
TNFRSF1A,DIRAS3,P19438,O95661,U,background,False,False,0,0,0,0,58,70,58,70,79,114,79,114,0,0,0,0,1,79,0.41025641025641024
TNFRSF1A,TGOLN2,P19438,O43493,U,background,True,False,0,0,0,0,58,70,58,70,0,0,0,0,66,76,66,76,0,0,0.5
TNFRSF1A,ATG10,P19438,Q9H0Y0,U,background,False,False,0,0,0,0,58,70,58,70,7,9,7,9,0,0,0,0,1,7,0.4444444444444444
TNFRSF1A,C8orf74,P19438,Q6P047,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,EFNB1,P19438,P98172,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,43,38,43,38,0,0,0.5
TNFRSF1A,BID,P19438,P55957,U,background,True,False,0,0,0,0,58,70,58,70,0,0,0,0,21,34,21,34,0,0,0.5
TNFRSF1A,FBXO36,P19438,Q8NEA4,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,MAGEB10,P19438,Q96LZ2,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,LIX1L,P19438,Q8IVB5,U,background,False,False,0,0,0,0,58,70,58,70,4,3,4,3,0,0,0,0,1,4,0.5555555555555556
TNFRSF1A,NR2F6,P19438,P10588,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,ZNF747,P19438,Q9BV97,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,PARL,P19438,Q9H300,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,FA2H,P19438,Q7L5A8,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,8,8,8,8,0,0,0.5
TNFRSF1A,ZNF593,P19438,O00488,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,ATP5MC3,P19438,P48201,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,DNAJC5B,P19438,Q9UF47,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,UBXN6,P19438,Q9BZV1,U,background,False,False,0,0,0,0,58,70,58,70,139,145,139,145,0,0,0,0,1,139,0.48951048951048953
TNFRSF1A,TSPY1,P19438,Q01534,U,background,False,False,0,0,0,0,58,70,58,70,2,1,2,1,0,0,0,0,1,2,0.6
TNFRSF1A,MOB3C,P19438,Q70IA8,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,SNAPC2,P19438,Q13487,U,background,False,False,0,0,0,0,58,70,58,70,2,4,2,4,0,0,0,0,1,2,0.375
TNFRSF1A,SERPINB13,P19438,Q9UIV8,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,NDUFAF3,P19438,Q9BU61,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,26,27,26,27,0,0,0.5
TNFRSF1A,EIF4EBP1,P19438,Q13541,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,ZDHHC3,P19438,Q9NYG2,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,GEMIN6,P19438,Q8WXD5,U,background,False,False,0,0,0,0,58,70,58,70,27,29,27,29,0,0,0,0,1,27,0.4827586206896552
TNFRSF1A,IGHV7-81,P19438,A0A0B4J1V7,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,PGAM4,P19438,Q8N0Y7,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,IFI35,P19438,P80217,U,background,False,False,0,0,0,0,58,70,58,70,13,10,13,10,0,0,0,0,1,13,0.56
TNFRSF1A,CLXN,P19438,Q9HAE3,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,TSEN15,P19438,Q8WW01,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,SNAI2,P19438,O43623,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,0,0,0,0,0,0,0.5
TNFRSF1A,WBP1,P19438,Q96G27,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,7,9,7,9,0,0,0.5
TNFRSF1A,FCRLA,P19438,Q7L513,U,background,False,False,0,0,0,0,58,70,58,70,0,0,0,0,1,0,1,0,0,0,0.5
