target,partner_uniprot,partner_sequence_sha256,anchor_positive_uniprot,U_stratum,partner_length,anchor_compartment,anchor_transmembrane,partner_transmembrane,partner_subcellular_location,meets_anchor_context_rule
BECN1,Q9UHB9,177182f2e0d12604c87ebcdde64aa477d1e60e8d7e608e0fe47012adf2af108c,Q9P2Y5,context,627,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10618370}. Nucleus, nucleolus {ECO:0000269|PubMed:10618370}. Endoplasmic reticulum {ECO:0000269|PubMed:28369529}.",True
BECN1,Q17RY0,89fea88a86e3e2f712ee00d676bbf35326d74b49709ba5666157bcdf717851ee,Q9P2Y5,context,729,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q7TN98}. Cell projection, dendrite {ECO:0000250|UniProtKB:Q7TN98}. Cell projection, dendritic spine {ECO:0000250|UniProtKB:Q7TN98}. Postsynaptic density {ECO:0000250|UniProtKB:Q7TN98}. Cell projection, axon {ECO:0000250|UniProtKB:Q7TN98}. Cell projection, growth cone {ECO:0000250|UniProtKB:Q7TN98}. Endoplasmic reticulum {ECO:0000250|UniProtKB:Q7TN98}. Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:Q7TN98}.",True
BECN1,Q12768,2d787c50f0589a815415c2ecda654678a50cb74d1c9d6b7a8b311a8dfd4f9aab,Q9P2Y5,context,1159,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:20833645}. Endoplasmic reticulum {ECO:0000269|PubMed:20833645}. Early endosome {ECO:0000269|PubMed:23085491, ECO:0000269|PubMed:23676666}. Note=Colocalizes with SYP/synaptophysin in the external molecular layer of the dentate gyrus and in motoneurons of the ventral horn of spinal cord. {ECO:0000269|PubMed:20833645}.",True
BECN1,Q5TCH4,4b175e34f4467ce9e7978f7f41e27b6565d57c30b59ce46778c3ac333fbadb17,Q9P2Y5,context,519,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}. Microsome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.,True
BECN1,P23141,c3dfe0e37994181ab731ec000de1c10c31af69fdf5883f081bb457654e3a5087,Q9P2Y5,context,567,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:10562416}. Cytoplasm {ECO:0000269|PubMed:16024911}. Lipid droplet {ECO:0000269|PubMed:16024911}. Note=Moves from cytoplasm to lipid droplets upon lipid loading. Associates with lipid droplets independently of triglycerides (TG) content of the droplets and hydrolyzes cholesteryl esters more efficiently from mixed droplets. {ECO:0000269|PubMed:16024911}.,True
BECN1,Q8TBX8,7c1523d7d6bd86df82bb78f6bc72691ee4cfa9ad4bb95aabc4dc3e64d1bf831b,Q9P2Y5,context,421,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000250|UniProtKB:O88370}. Cytoplasm {ECO:0000250|UniProtKB:O88370}.,True
BECN1,P08686,31cd320a9c5951226dfe5b81fceb1ce6385ff1fbeb14c4ee0b961c0d5c2ba4d2,Q9P2Y5,context,495,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein {ECO:0000269|PubMed:10198222}. Microsome membrane {ECO:0000269|PubMed:10198222}; Peripheral membrane protein {ECO:0000269|PubMed:10198222}.,True
BECN1,Q13438,c7c43fa5749cf303076c53690fa189d36161921f3269d3d989687c2d9e53b541,Q9P2Y5,context,667,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:18264092, ECO:0000269|PubMed:18417469, ECO:0000269|PubMed:19084021}.",True
BECN1,P22307,c1179b708563ec0df96931e73ef0a95ebbc661a7fe0020f9b224a2fd34873938,Q9P2Y5,context,547,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: [Isoform SCP2]: Peroxisome {ECO:0000250|UniProtKB:P32020}. Cytoplasm {ECO:0000269|PubMed:10706581, ECO:0000269|PubMed:17157249}. Mitochondrion {ECO:0000269|PubMed:17157249}. Endoplasmic reticulum {ECO:0000250|UniProtKB:P32020}. Mitochondrion {ECO:0000250|UniProtKB:P32020}.; SUBCELLULAR LOCATION: [Isoform SCPx]: Peroxisome {ECO:0000250|UniProtKB:P11915}.",True
BECN1,Q8IYK4,5e56c2b5e3895a8f47eca869b99725cbb0fc7a145f85fdda026b80303ca98f9a,Q9P2Y5,context,626,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000255|PROSITE-ProRule:PRU10138}.,True
BECN1,Q8N6S4,98323d3dbc08cc4bd4b2602194b5aea92207ea84ec93ef4c62c2b150281ccb85,Q9P2Y5,context,541,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:20959461}. Note=Associated with the cytosolic side.,True
BECN1,O43820,cb91d0170a7ca939a81de4ed14dbb8da32f7d4765d5a992ff70c71134725ec6a,Q9P2Y5,context,417,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:Q8VEI3}. Cell membrane {ECO:0000250|UniProtKB:Q8VEI3}. Cytoplasmic vesicle, secretory vesicle, acrosome {ECO:0000250|UniProtKB:Q8VEI3}. Endoplasmic reticulum {ECO:0000250|UniProtKB:Q8VEI3}. Early endosome {ECO:0000250|UniProtKB:Q8VEI3}. Note=Mostly present in low-density vesicles. Low levels in higher density vesicles of late endosomes and lysosomes. Localized in punctate cytoplasmic vesicles and in perinuclear structures, but does not colocalize with LAMP1. Localized on the plasma membrane over the acrosome and on the surface of the midpiece of the sperm tail. {ECO:0000250|UniProtKB:Q8VEI3}.",True
BECN1,P53618,3cde73e710d2e2558ffcf43744dbdada12131e50ab00e085f3341aad993cf17d,Q9P2Y5,context,953,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm. Golgi apparatus membrane {ECO:0000269|PubMed:11056392, ECO:0000269|PubMed:17451557, ECO:0000269|PubMed:7573041}; Peripheral membrane protein {ECO:0000269|PubMed:17451557, ECO:0000269|PubMed:18385291, ECO:0000269|PubMed:20056612}; Cytoplasmic side {ECO:0000305}. Cytoplasmic vesicle, COPI-coated vesicle membrane; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Cell membrane {ECO:0000269|PubMed:20362547}. Endoplasmic reticulum-Golgi intermediate compartment {ECO:0000250|UniProtKB:Q9JIF7}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it (By similarity). Proteolytic cleavage by CAPN8 triggers translocation from Golgi to cytoplasm (By similarity). Found in perinuclear vesicular-tubular clusters (VTCs) and in the Golgi region where associated with vesicles, buds and rims of the Golgi stack (By similarity). Occasionally present at the trans-side of Golgi, but mainly present at the cis-Golgi side in transitional areas (TA), on so-called peripheral elements (PE) consisting of tubules and vesicles located between the cup-shaped transitional elements (TE) of the rough endoplasmic reticulum (RER) and the cis-most Golgi cisternae (By similarity). Present in cytoplasm, not associated with visible coats or membranes, with a minor fraction present on small clusters of tubules and vesicles (By similarity). Some association with high-density and low-density microsomes and mitochondria/nuclei fraction (By similarity). Very little found in plasma membrane fraction (PubMed:20362547). {ECO:0000250|UniProtKB:P23514, ECO:0000269|PubMed:20362547}.",True
BECN1,P02760,f3f244f674ae79c8069533ed90c5e0b46b5ee98a926cd3fdf658bc70a8c008c0,Q9P2Y5,context,352,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: [Alpha-1-microglobulin]: Secreted {ECO:0000269|PubMed:11877257, ECO:0000269|PubMed:32092412, ECO:0000269|PubMed:37453717}. Endoplasmic reticulum {ECO:0000269|PubMed:22096585}. Cytoplasm, cytosol {ECO:0000269|PubMed:32092412}. Cell membrane {ECO:0000269|PubMed:22096585, ECO:0000269|PubMed:32092412}; Peripheral membrane protein {ECO:0000305|PubMed:22096585, ECO:0000305|PubMed:32092412}. Nucleus membrane {ECO:0000269|PubMed:22096585}; Peripheral membrane protein {ECO:0000305|PubMed:22096585}. Mitochondrion inner membrane {ECO:0000305|PubMed:23157686}; Peripheral membrane protein {ECO:0000305|PubMed:23157686}. Secreted, extracellular space, extracellular matrix {ECO:0000269|PubMed:22096585}. Note=The cellular uptake occurs via a non-endocytotic pathway and allows for localization to various membrane structures. A specific binding to plasma membrane suggests the presence of a cell receptor, yet to be identified. Directly binds collagen fibers type I. {ECO:0000269|PubMed:22096585}.; SUBCELLULAR LOCATION: [Inter-alpha-trypsin inhibitor light chain]: Secreted {ECO:0000269|PubMed:25326458, ECO:0000269|PubMed:36213313}.",True
BECN1,Q14623,88562963c1895f2dd07a7513bfa1ccd7c83fd25e8ef892afa57005c55d3c88e0,Q9P2Y5,context,411,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: [Indian hedgehog protein]: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q15465}. Golgi apparatus membrane {ECO:0000250|UniProtKB:Q15465}. Note=Co-localizes with HHAT in the ER and Golgi membrane. {ECO:0000250|UniProtKB:Q15465}.; SUBCELLULAR LOCATION: [Indian hedgehog protein N-product]: Secreted {ECO:0000269|PubMed:24342078}. Cell membrane {ECO:0000269|PubMed:21537345}; Lipid-anchor {ECO:0000250|UniProtKB:Q15465}. Note=The dual-lipidated N-product is tethered to the cell membrane where it forms multimers (By similarity). Further solubilization from the cell surface is required to promote its release from producing cells and act as a morphogen for distant signaling (By similarity). {ECO:0000250|UniProtKB:Q15465}.,True
BECN1,O43164,89ac0607bdd56dd1872f1316196facafd555aeb9d5ede86fa36c08fb9cc985a6,Q9P2Y5,context,708,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21423175}. Cell membrane {ECO:0000269|PubMed:21423175}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:21423175}; Peripheral membrane protein {ECO:0000269|PubMed:21423175}. Golgi apparatus membrane {ECO:0000269|PubMed:21423175}; Peripheral membrane protein {ECO:0000269|PubMed:21423175}. Synapse {ECO:0000250|UniProtKB:Q63364}. Postsynaptic density {ECO:0000250|UniProtKB:Q63364}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:33934390}. Note=Localizes at the cytoplasmic side of endoplasmic reticulum and Golgi apparatus (PubMed:21423175). Expressed in the postsynaptic density region of synapses (By similarity). Colocalizes with PRKAR2A and PRKAR2B in the cytoplasm and the cell membrane (PubMed:21423175). {ECO:0000250|UniProtKB:Q63364, ECO:0000269|PubMed:21423175}.",True
BECN1,Q8TCG2,6d26a788a8c0f23bc4fd14aeb872f44d0b22c7ca5523d24bb75d5d1bf0ce91a6,Q9P2Y5,context,481,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000269|PubMed:12324459}. Golgi apparatus membrane {ECO:0000269|PubMed:11923287, ECO:0000269|PubMed:12324459}; Peripheral membrane protein {ECO:0000269|PubMed:12324459}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:12324459}. Cell membrane {ECO:0000269|PubMed:11923287, ECO:0000269|PubMed:12324459}. Early endosome membrane {ECO:0000269|PubMed:11923287}. Note=Mainly cytosolic, association with membranes of the Golgi, endoplasmic and plasma membrane is stimulated by active RAC1 (PubMed:12324459). Association with early endosomes has not been confirmed (PubMed:11923287, PubMed:12324459). {ECO:0000269|PubMed:11923287, ECO:0000269|PubMed:12324459}.",True
BECN1,Q99784,e219c6babef4829fd8d372a5f489de91110ca2244832f00a5c7a0cbd1114368f,Q9P2Y5,context,485,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Secreted {ECO:0000250|UniProtKB:O88998}. Synapse {ECO:0000250|UniProtKB:O88998}. Endoplasmic reticulum {ECO:0000250|UniProtKB:O88998}. Cell projection, axon {ECO:0000250|UniProtKB:O88998}. Perikaryon {ECO:0000250|UniProtKB:O88998}.",True
BECN1,Q9Y6Y8,3363f23bfc83e597af6ce588bcdbbb5204b5642e20b1fc529443d7e3a8a843de,Q9P2Y5,context,1000,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasmic vesicle, COPII-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Endoplasmic reticulum {ECO:0000305}.",True
BECN1,Q86YR5,3d08c71cdd35296f3d2020decd971e281ec841b18dde0f2803ff8dfe1536e078,Q9P2Y5,context,675,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytosol. Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side. Golgi apparatus membrane; Peripheral membrane protein; Cytoplasmic side. Cell membrane; Peripheral membrane protein; Cytoplasmic side.",True
BECN1,P36268,946f4e28fe567d6f651668aaeb8179c29f3aeaa9d027500ec72d353193512c77,Q9P2Y5,context,569,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000269|PubMed:23682772}. Endoplasmic reticulum {ECO:0000269|PubMed:23682772}. Note=Co-localizes with calnexin in the endoplasmic reticulum.",True
BECN1,Q8TAV3,eeb666febf7ab51317422e0d871b59d395f3c4ea2ee6a77181e1389b4360bcbe,Q9P2Y5,context,490,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000269|PubMed:20805301}. Cell membrane {ECO:0000269|PubMed:20805301}. Microsome membrane {ECO:0000269|PubMed:20805301}. Note=About 8% are expressed on the cell surface. {ECO:0000269|PubMed:20805301}.,True
BECN1,Q92575,5cbf894505a833167ed1a35fb135c83e69f9e4881e9d79ce0eb854d47cb16282,Q9P2Y5,context,508,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:16968747}; Peripheral membrane protein {ECO:0000269|PubMed:16968747}. Nucleus envelope {ECO:0000269|PubMed:16968747}. Note=Both the N- and the C-terminus face the cytosol. Also found in the nucleus envelope contiguous to the ER. {ECO:0000269|PubMed:16968747}.,True
BECN1,P11801,eeab712e7d32058c15b1daf597f3dd13a1f0a99337161054f8d1b84e791e3749,Q9P2Y5,context,424,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:11087665, ECO:0000269|PubMed:14644153}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:11087665}. Nucleus speckle {ECO:0000269|PubMed:11087665}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:14644153}; Lipid-anchor. Cell membrane {ECO:0000269|PubMed:14644153}; Lipid-anchor {ECO:0000269|PubMed:14644153}. Cytoplasm {ECO:0000269|PubMed:11087665, ECO:0000269|PubMed:14644153}. Note=Localized in the brefeldin A-sensitive Golgi compartment, at centrosomes, in the nucleus with a somewhat speckle-like presence, membrane-associated to the endoplasmic reticulum (ER) and the plasma membrane (PM), and more diffusely in the cytoplasm (PubMed:11087665, PubMed:14644153). Found to concentrate in splicing factor compartments (SFCs) within the nucleus of interphase cells (PubMed:11087665). The acylation-negative form may be only cytoplasmic and nuclear. Acylation seems to allow the sequestering to the intracellular membranes. Myristoylation may mediate targeting to the intracellular non-Golgi membranes and palmitoylation may mediate the targeting to the Golgi membranes. Dual acylation is required to stabilize the interaction with Golgi membranes. {ECO:0000269|PubMed:11087665, ECO:0000269|PubMed:14644153}.",True
BECN1,Q9BT40,94e938dbbf5362992039407c760b13b06b42e8d5368f3918eb95882b8dfb2b21,Q9P2Y5,context,448,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:12536145, ECO:0000269|PubMed:26940976, ECO:0000269|PubMed:28190456}. Cytoplasm {ECO:0000269|PubMed:10753883}. Note=Following stimulation with EGF, translocates to membrane ruffles (PubMed:12536145, PubMed:26940976). Concentrated at the periphery of the nucleus (PubMed:10753883). {ECO:0000269|PubMed:10753883, ECO:0000269|PubMed:12536145, ECO:0000269|PubMed:26940976}.",True
BECN1,O94855,7f8a9ebd755d7c899b10daacb5fb813b759a91b882877dad32f3e105d2a561de,Q9P2Y5,context,1032,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasmic vesicle, COPII-coated vesicle membrane {ECO:0000269|PubMed:10329445}; Peripheral membrane protein {ECO:0000250|UniProtKB:P53992}; Cytoplasmic side {ECO:0000250|UniProtKB:P53992}. Endoplasmic reticulum membrane {ECO:0000305|PubMed:10329445}; Peripheral membrane protein {ECO:0000250|UniProtKB:P53992}; Cytoplasmic side {ECO:0000250|UniProtKB:P53992}. Cytoplasm, cytosol {ECO:0000250|UniProtKB:P53992}.",True
BECN1,Q9UBF8,3a907161380a3873709de6342dec9a9f21704b79ca62369479ec8a3fc313a2d8,Q9P2Y5,context,816,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Endomembrane system. Mitochondrion outer membrane; Peripheral membrane protein. Rough endoplasmic reticulum membrane; Peripheral membrane protein. Golgi apparatus {ECO:0000269|PubMed:22124328}. Golgi apparatus membrane {ECO:0000269|PubMed:24672044, ECO:0000269|PubMed:27009356, ECO:0000269|PubMed:28289207}. Cytoplasm, perinuclear region. Note=Found in the outer membrane of mitochondria and membranes of the rough endoplasmic reticulum. Recruited to the Golgi complex by the small GTPase ARF to stimulate the synthesis of phosphatidylinositol 4,5-bisphosphate (PIP2) on the Golgi complex. Recruited to the Golgi apparatus membrane by ACBD3 (PubMed:24672044, PubMed:27009356, PubMed:28289207). GGA2 is also involved in the recruitment (PubMed:28289207). {ECO:0000269|PubMed:24672044, ECO:0000269|PubMed:27009356, ECO:0000269|PubMed:28289207}.",True
BECN1,Q03395,a14691dd12dc8365accd4a06db548c64863802ad94883cc81a6e41494c578801,Q9P2Y5,background,351,endoplasmic reticulum,False,True,"SUBCELLULAR LOCATION: Photoreceptor inner segment membrane {ECO:0000250|UniProtKB:P32958, ECO:0000305|PubMed:1610568}; Multi-pass membrane protein {ECO:0000255}. Photoreceptor outer segment membrane {ECO:0000269|PubMed:1610568}; Multi-pass membrane protein {ECO:0000255}.",False
BECN1,Q9P2E7,eccf5cf27891d4fa8d5d226f7a64f8de46b91cb8663fc37d0a4aff240affb284,Q9P2Y5,background,1040,endoplasmic reticulum,False,True,SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.,False
BECN1,Q12986,08578b2770a7dfb8175a7c6caf5c1330b7a9c111d5cf5315b957b28c28caf731,Q9P2Y5,background,1120,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Nucleus.,False
BECN1,O00548,300c836d72c37a8fefe8d91c974fa60ff6beab231783db103a80586f2a1df74c,Q9P2Y5,background,723,endoplasmic reticulum,False,True,"SUBCELLULAR LOCATION: Apical cell membrane {ECO:0000250|UniProtKB:Q61483}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:Q61483}. Cell junction, adherens junction {ECO:0000250|UniProtKB:Q61483}. Membrane raft {ECO:0000250|UniProtKB:Q61483}. Note=Distributed around adherens junction in the apical endfeet through interactions with MAGI1. {ECO:0000250|UniProtKB:Q61483}.",False
BECN1,Q5JVL4,a5370f89939b877f2b6888c19a6f6d9d4bdde7a4ac5c86c46296b3422591cf2b,Q9P2Y5,background,640,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000269|PubMed:36191189}. Cytoplasm, cytoskeleton, flagellum axoneme {ECO:0000250|UniProtKB:Q9D9T8}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:22926142}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:19734894, ECO:0000269|PubMed:22926142}. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:28370826}.",False
BECN1,Q9UBS9,7c52a9705dd87fc160174ea0acd218e1f8ee141239a55b28abeae870fbd780c0,Q9P2Y5,background,1254,endoplasmic reticulum,False,True,SUBCELLULAR LOCATION: Rough endoplasmic reticulum membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.,False
BECN1,Q6P1Q9,676b6da9a5ce492941a31bd20de84bfed5bbf2743d91c850469981e325d5ca69,Q9P2Y5,background,378,endoplasmic reticulum,False,False,SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:34268557}.,False
BECN1,P21452,6ef9ea928a94c95109f9ee0990e69a5d6979cbb3282d463670891ebb95516433,Q9P2Y5,background,398,endoplasmic reticulum,False,True,SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:37968728}; Multi-pass membrane protein {ECO:0000255}.,False
BECN1,Q96PV7,e4c15868a6d406f1f07c973a88de5ff7ff5b9d877294fcdff9cb1b769b01536e,Q9P2Y5,background,902,endoplasmic reticulum,False,False,"SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21177767}. Nucleus {ECO:0000269|PubMed:21177767}. Note=Partly colocalized with an endoplasmic reticulum marker, HSP90B1. Shuttles between nucleus and cytoplasm.",False
BECN1,Q14114,c9fa11580be81a1f797c7342de816a6e0caf16d5a6e351d5766ac6c3f7a5ec0a,Q9P2Y5,background,963,endoplasmic reticulum,False,True,"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:30873003}; Single-pass type I membrane protein {ECO:0000255}. Secreted {ECO:0000250|UniProtKB:Q924X6}. Note=Isoforms that contain the exon coding for a furin-type cleavage site are proteolytically processed, leading to a secreted receptor fragment. {ECO:0000250|UniProtKB:Q924X6}.",False
