row_index,query_gene,query_uniprot,partner_gene,partner_uniprot,class,train_17k_P_sequence,train_17k_P_accession,train_17k_P,train_31k_P_sequence,train_31k_P_accession,train_31k_P,train_U_pool_sequence,train_U_pool_accession,train_U_pool,selection_dev_legacy_P_sequence,selection_dev_legacy_P_accession,selection_dev_legacy_P,selection_dev_legacy_U_sequence,selection_dev_legacy_U_accession,selection_dev_legacy_U,selection_dev_added_P_sequence,selection_dev_added_P_accession,selection_dev_added_P,selection_dev_added_U_sequence,selection_dev_added_U_accession,selection_dev_added_U,newly_added_train_P,selected_31k_prior_pair
4786,TNFRSF1A,P19438,NPB,Q8NG41,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4787,TNFRSF1A,P19438,ARTN,Q5T4W7,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4788,TNFRSF1A,P19438,GRP,P07492,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4789,TNFRSF1A,P19438,ADCYAP1,P18509,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4790,TNFRSF1A,P19438,LY96,Q9Y6Y9,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4791,TNFRSF1A,P19438,WNT8A,Q9H1J5,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4792,TNFRSF1A,P19438,MFAP2,P55001,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4793,TNFRSF1A,P19438,IGHV3-15,A0A0B4J1V0,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4794,TNFRSF1A,P19438,REG1B,P48304,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4795,TNFRSF1A,P19438,IGF1,P05019,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4796,TNFRSF1A,P19438,GDF15,Q99988,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4797,TNFRSF1A,P19438,IGKV2-29,A2NJV5,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4798,TNFRSF1A,P19438,ANXA1,P04083,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4799,TNFRSF1A,P19438,CBLN3,Q6UW01,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4800,TNFRSF1A,P19438,RARRES2,Q99969,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4801,TNFRSF1A,P19438,IGKV4-1,P06312,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4802,TNFRSF1A,P19438,CSN3,P07498,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4803,TNFRSF1A,P19438,REN,P00797,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4804,TNFRSF1A,P19438,IGKV2-30,P06310,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4805,TNFRSF1A,P19438,PRADC1,Q9BSG0,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4806,TNFRSF1A,P19438,IL5,P05113,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4807,TNFRSF1A,P19438,IFNG,P01579,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4808,TNFRSF1A,P19438,FCGR3B,O75015,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4809,TNFRSF1A,P19438,KLK12,Q9UKR0,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4810,TNFRSF1A,P19438,LY6G5B,Q8NDX9,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4811,TNFRSF1A,P19438,IGLV2-8,P01709,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4812,TNFRSF1A,P19438,RETN,Q9HD89,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4813,TNFRSF1A,P19438,CSHL1,Q14406,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4814,TNFRSF1A,P19438,VSTM2A,Q8TAG5,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4815,TNFRSF1A,P19438,FRZB,Q92765,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4816,TNFRSF1A,P19438,NMB,P08949,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4817,TNFRSF1A,P19438,TOR2A,Q8N2E6,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4818,TNFRSF1A,P19438,GZMM,P51124,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4819,TNFRSF1A,P19438,REG3A,Q06141,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4820,TNFRSF1A,P19438,WNT5A,P41221,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4821,TNFRSF1A,P19438,OAS1,P00973,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4822,TNFRSF1A,P19438,RNASET2,O00584,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4823,TNFRSF1A,P19438,IGKV1-37,A0A075B6S9,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4824,TNFRSF1A,P19438,IGKV2-24,A0A0C4DH68,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4825,TNFRSF1A,P19438,C1QL1,O75973,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4826,TNFRSF1A,P19438,FGF8,P55075,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4827,TNFRSF1A,P19438,FGF3,P11487,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4828,TNFRSF1A,P19438,BSPH1,Q075Z2,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4829,TNFRSF1A,P19438,ADIPOQ,Q15848,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4830,TNFRSF1A,P19438,C1QTNF2,Q9BXJ5,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4831,TNFRSF1A,P19438,FGL1,Q08830,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4832,TNFRSF1A,P19438,AIMP1,Q12904,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4833,TNFRSF1A,P19438,IGLV3-25,P01717,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4834,TNFRSF1A,P19438,TRAV26-2,A0A0B4J265,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4835,TNFRSF1A,P19438,FEV,Q99581,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4836,TNFRSF1A,P19438,PLAAT1,Q9HDD0,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4837,TNFRSF1A,P19438,CNMD,O75829,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4838,TNFRSF1A,P19438,GPR148,Q8TDV2,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4839,TNFRSF1A,P19438,NDUFB8,O95169,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4840,TNFRSF1A,P19438,GCA,P28676,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4841,TNFRSF1A,P19438,IL2RA,P01589,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4842,TNFRSF1A,P19438,TREM1,Q9NP99,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4843,TNFRSF1A,P19438,C1orf52,Q8N6N3,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4844,TNFRSF1A,P19438,PCGF6,Q9BYE7,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4845,TNFRSF1A,P19438,FAM199X,Q6PEV8,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4846,TNFRSF1A,P19438,SH2D6,Q7Z4S9,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4847,TNFRSF1A,P19438,IFNB1,P01574,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4848,TNFRSF1A,P19438,ARMC10,Q8N2F6,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4849,TNFRSF1A,P19438,MAP6D1,Q9H9H5,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4850,TNFRSF1A,P19438,ZSCAN31,Q96LW9,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4851,TNFRSF1A,P19438,FIBP,O43427,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4852,TNFRSF1A,P19438,PLEK,P08567,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4853,TNFRSF1A,P19438,RGCC,Q9H4X1,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4854,TNFRSF1A,P19438,SBK2,P0C263,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4855,TNFRSF1A,P19438,PRB3,Q04118,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4856,TNFRSF1A,P19438,MRPS34,P82930,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4857,TNFRSF1A,P19438,TP53I11,O14683,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4858,TNFRSF1A,P19438,LEF1,Q9UJU2,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4859,TNFRSF1A,P19438,RNASEH2C,Q8TDP1,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4860,TNFRSF1A,P19438,RAB9B,Q9NP90,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4861,TNFRSF1A,P19438,VAPB,O95292,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4862,TNFRSF1A,P19438,ICOS,Q9Y6W8,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4863,TNFRSF1A,P19438,PRMT6,Q96LA8,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4864,TNFRSF1A,P19438,KLF9,Q13886,U,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
